content.generic_counters.MulticastPacketsSent,@timestamp,content.generic_counters.LastDiscontinuityTime,content.generic_counters.MulticastPacketsReceived,content.generic_counters.ThrottledPacketsReceived,content.generic_counters.CRCErrors,content.generic_counters.PacketsReceived,content.generic_counters.LastDataTime,hostname,content.key.InterfaceName,content.generic_counters.BytesReceived,content.delta.BytesSent,content.generic_counters.BytesSent,content.generic_counters.OutputUnderruns,content.generic_counters.SecondsSinceLastClearCounters,content.generic_counters.OutputQueueDrops,content.generic_counters.SecondsSincePacketReceived,content.generic_counters.InputErrors,content.generic_counters.AvailabilityFlag,content.generic_counters.BroadcastPacketsSent,content.delta.BytesReceived,content.generic_counters.InputDrops,content.generic_counters.OutputDrops,content.generic_counters.OutputBuffersSwappedOut,content.generic_counters.Resets,content.generic_counters.InputAborts,content.generic_counters.GiantPacketsReceived,content.generic_counters.BroadcastPacketsReceived,content.delta.PacketsReceived,content.generic_counters.UnknownProtocolPacketsReceived,content.generic_counters.FramingErrorsReceived,content.generic_counters.OutputBufferFailures,content.generic_counters.CarrierTransitions,content.generic_counters.RuntPacketsReceived,content.delta.PacketsSent,content.generic_counters.InputQueueDrops,content.generic_counters.InputOverruns,content.generic_counters.PacketsSent,content.generic_counters.SecondsSincePacketSent,content.generic_counters.OutputErrors,content.generic_counters.InputIgnoredPackets,content.generic_counters.Applique,content.generic_counters.ParityPacketsReceived
292,2016-03-17T20:05:15.983Z,1458194456,863,0,0,6151,1458245115,s0-r5,GigabitEthernet0/0/0/1,508451,302.0,338826,0,0,0,13,0,0,2,302.0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,5.0,0,0,5288,13,0,0,0,0
2,2016-03-17T20:07:25.509Z,1458064748,1757,0,0,3147,1458245239,s0-r7,GigabitEthernet0/0/0/6,2489243,0.0,182,0,0,0,3739,0,0,1,0.0,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0.0,0,0,3,180479,0,0,0,0
1012,2016-03-17T20:07:25.509Z,1458064748,0,0,0,9298768217,1458245239,s0-r7,GigabitEthernet0/0/0/4,14059726627384,17742.0,105362076,0,0,0,0,0,0,1,2326627842.0,0,0,0,0,0,0,0,1538776.0,0,0,0,0,0,31.0,0,0,186092,0,0,0,0,0
4026,2016-03-17T20:07:25.509Z,1458064748,4764,0,0,13532,1458245239,s0-r7,GigabitEthernet0/0/0/2,3593319,269.0,21229803,0,0,0,8,0,0,1,245.0,0,0,0,0,0,0,25,2.0,0,0,0,0,0,2.0,0,0,23684,23,0,0,0,0
1220,2016-03-17T20:07:28.337Z,1458241850,1621,0,0,2631,1458245247,s0-r4,GigabitEthernet0/0/0/0,1917953,6977.0,675731,0,0,0,3,0,0,2,16483.0,0,0,0,0,0,0,0,23.0,0,0,0,0,0,15.0,0,0,1451,3,0,0,0,0
17705,2016-03-17T20:07:24.897Z,1457449290,9104,0,0,9052705799,1458245238,s0-r3,GigabitEthernet0/0/0/4,13685859132418,23880.0,414169298,0,0,0,4,0,0,68611,1213145455.0,0,0,0,0,0,0,882,802399.0,0,0,0,0,0,92.0,0,0,1210278,4,0,0,0,0
281300,2016-03-17T20:07:24.898Z,1457449290,317348,0,0,667533,1458245238,s0-r3,GigabitEthernet0/0/0/1,389211936,10881.0,474821540,0,0,0,4,0,0,2,22940.0,0,0,0,0,0,0,887,90.0,0,0,0,0,0,67.0,0,0,1232179,4,0,0,0,0
646,2016-03-17T20:07:25.424Z,1458146084,3409,0,0,278013,1458245242,s0-r2,GigabitEthernet0/0/0/4,73480213,1124697711.0,7521140883906,0,0,0,0,0,0,2,17964.0,0,0,0,0,0,0,2,32.0,0,0,0,0,0,743861.0,0,0,4974402821,0,0,0,0,0
17710,2016-03-17T20:06:54.982Z,1457449288,2084,0,0,580212,1458245208,s0-r3,GigabitEthernet0/0/0/0,137177661,1057245331.0,13654376949716,0,0,0,4,0,0,10,23475.0,0,0,0,0,0,0,884,122.0,0,0,0,0,0,699301.0,0,0,9031136857,4,0,0,0,0
17705,2016-03-17T20:06:54.983Z,1457449290,9103,0,0,9051903400,1458245208,s0-r3,GigabitEthernet0/0/0/4,13684645986963,20300.0,414145418,0,0,0,4,0,0,68611,1057243760.0,0,0,0,0,0,0,882,699279.0,0,0,0,0,0,77.0,0,0,1210186,4,0,0,0,0
281288,2016-03-17T20:06:54.983Z,1457449290,317333,0,0,667443,1458245208,s0-r3,GigabitEthernet0/0/0/1,389188996,8300.0,474810659,0,0,0,4,0,0,2,19610.0,0,0,0,0,0,0,887,85.0,0,0,0,0,0,53.0,0,0,1232112,4,0,0,0,0
646,2016-03-17T20:06:55.479Z,1458146084,3408,0,0,277981,1458245212,s0-r2,GigabitEthernet0/0/0/4,73462249,1125835399.0,7520016186195,0,0,0,0,0,0,2,17700.0,0,0,0,0,0,0,2,30.0,0,0,0,0,0,744620.0,0,0,4973658960,0,0,0,0,0
64401,2016-03-17T20:06:32.799Z,1458063706,79905,0,0,298316,1458245189,s0-r1,GigabitEthernet0/0/0/3,107637332,6860.0,35642874,0,0,0,0,0,0,1,19746.0,0,0,0,0,0,0,19,26.0,0,0,0,0,0,13.0,0,0,64421,0,0,0,0,0
4436,2016-03-17T20:06:33.795Z,1457449308,0,0,0,9515690,1458245186,s0-r6,GigabitEthernet0/0/0/0,13711482683,1124432064.0,13702834936708,0,0,0,0,0,0,1,17700.0,0,0,0,0,0,0,1,30.0,0,0,0,0,0,743672.0,0,0,9062743963,0,0,0,0,0
17719,2016-03-17T20:06:33.796Z,1457449308,15339,0,0,60883,1458245186,s0-r6,GigabitEthernet0/0/0/4,7666937,191.0,7752422,0,0,0,0,0,0,2,168.0,0,0,0,0,0,0,882,1.0,0,0,0,0,0,1.0,0,0,78225,21,0,0,0,0
17719,2016-03-17T20:06:33.796Z,1457449308,2084,0,0,34491,1458245186,s0-r6,GigabitEthernet0/0/0/2,5190596,73.0,4859818,0,0,0,6,0,0,1,127.0,0,0,0,0,0,0,884,2.0,0,0,0,0,0,1.0,0,0,44672,6,0,0,0,0
17713,2016-03-17T20:07:33.806Z,1457449308,9108,0,0,27620,1458245246,s0-r6,GigabitEthernet0/0/0/6,5542513,264.0,6828930,0,0,0,6,0,0,66846,368.0,0,0,0,0,0,0,878,3.0,0,0,0,0,0,2.0,0,0,98937,6,0,0,0,0
17721,2016-03-17T20:07:33.807Z,1457449308,2084,0,0,34494,1458245246,s0-r6,GigabitEthernet0/0/0/2,5190841,191.0,4860200,0,0,0,6,0,0,1,127.0,0,0,0,0,0,0,884,2.0,0,0,0,0,0,2.0,0,0,44675,6,0,0,0,0
1208,2016-03-17T20:06:58.354Z,1458241850,1607,0,0,2608,1458245217,s0-r4,GigabitEthernet0/0/0/0,1901470,5146.0,668754,0,0,0,3,0,0,2,17896.0,0,0,0,0,0,0,0,23.0,0,0,0,0,0,11.0,0,0,1436,3,0,0,0,0
78,2016-03-17T20:06:58.354Z,1458241850,0,0,0,164548262,1458245217,s0-r4,GigabitEthernet0/0/0/5,248796695520,17700.0,1895778,0,0,0,3,0,0,1,2162651400.0,0,0,0,0,0,0,0,1430325.0,0,0,0,0,0,30.0,0,0,3457,3,0,0,0,0
2349,2016-03-17T20:06:58.354Z,1458241850,444,0,0,1191,1458245217,s0-r4,GigabitEthernet0/0/0/4,647801,17842.0,1874429,0,0,0,3,0,0,1,5194.0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,22.0,0,0,2350,3,0,0,0,0
0,2016-03-17T20:07:02.787Z,1458063695,0,0,0,0,1458245219,s0-r1,tunnel-te102,0,0.0,0,0,0,0,4294967295,0,2147476720,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,4294967295,0,0,0,0
4057,2016-03-17T20:07:02.787Z,1458063706,1757,0,0,21848,1458245219,s0-r1,GigabitEthernet0/0/0/5,3637945,376.0,1794515,0,0,0,25,0,0,2,54.0,0,0,0,0,0,0,21,1.0,0,0,0,0,0,3.0,0,0,21738,1,0,0,0,0
291,2016-03-17T20:06:45.985Z,1458194456,859,0,0,2480842960,1458245204,s0-r5,GigabitEthernet0/0/0/0,3750872542027,25263.0,38449678,0,0,0,3,0,0,2,1113989143.0,0,0,0,0,0,0,0,736830.0,0,0,0,0,0,132.0,0,0,166164,3,0,0,0,0
294,2016-03-17T20:06:45.985Z,1458194456,0,0,0,52115,1458245204,s0-r5,GigabitEthernet0/0/0/5,29925850,1113984186.0,3750061965174,0,0,0,3,0,0,2,17742.0,0,0,0,0,0,0,0,31.0,0,0,0,0,0,736763.0,0,0,2480201443,3,0,0,0,0
293,2016-03-17T20:07:15.918Z,1458194456,863,0,0,3007,1458245234,s0-r5,GigabitEthernet0/0/0/4,334828,118.0,163955,0,0,0,13,0,0,2,191.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,0,2219,28,0,0,0,0
17714,2016-03-17T20:07:54.870Z,1457449290,15343,0,0,424713,1458245267,s0-r3,GigabitEthernet0/0/0/3,35536152,9291.0,28986168,0,0,0,9,0,0,2,4999.0,0,0,0,0,0,0,882,68.0,0,0,0,0,0,125.0,0,0,345865,5,0,0,0,0
281309,2016-03-17T20:07:54.870Z,1457449290,317362,0,0,667619,1458245267,s0-r3,GigabitEthernet0/0/0/1,389233060,9900.0,474831440,0,0,0,5,0,0,2,21124.0,0,0,0,0,0,0,887,86.0,0,0,0,0,0,75.0,0,0,1232254,5,0,0,0,0
2,2016-03-17T20:07:55.409Z,1458146084,1757,0,0,3144,1458245272,s0-r2,GigabitEthernet0/0/0/6,2489117,0.0,182,0,0,0,3773,0,0,1,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0.0,0,0,3,99175,0,0,0,0
647,2016-03-17T20:07:55.409Z,1458146084,3409,0,0,278044,1458245272,s0-r2,GigabitEthernet0/0/0/4,73498031,1120261233.0,7522261145139,0,0,0,0,0,0,2,17818.0,0,0,0,0,0,0,2,31.0,0,0,0,0,0,740941.0,0,0,4975143762,0,0,0,0,0
17707,2016-03-17T20:08:24.941Z,1457449290,9105,0,0,9054190025,1458245297,s0-r3,GigabitEthernet0/0/0/4,13688103088077,22968.0,414215320,0,0,0,5,0,0,68611,1117454593.0,0,0,0,0,0,0,882,739121.0,0,0,0,0,0,100.0,0,0,1210478,5,0,0,0,0
510957,2016-03-17T20:08:24.941Z,1457449290,93481,0,0,1755418,1458245297,s0-r3,GigabitEthernet0/0/0/2,476941411,30871.0,489593720,0,0,0,5,0,0,2,19525.0,0,0,0,0,0,0,889,203.0,0,0,0,0,0,197.0,0,0,1756122,5,0,0,0,0
647,2016-03-17T20:08:25.475Z,1458146084,3410,0,0,278076,1458245302,s0-r2,GigabitEthernet0/0/0/4,73515995,1121305845.0,7523382450984,0,0,0,0,0,0,2,17964.0,0,0,0,0,0,0,2,32.0,0,0,0,0,0,741632.0,0,0,4975885394,0,0,0,0,0
2,2016-03-17T20:08:25.492Z,1458064748,1757,0,0,3147,1458245299,s0-r7,GigabitEthernet0/0/0/5,2489243,0.0,182,0,0,0,3799,0,0,1,0.0,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0.0,0,0,3,180539,0,0,0,0
1012,2016-03-17T20:08:25.493Z,1458064748,0,0,0,9301962794,1458245299,s0-r7,GigabitEthernet0/0/0/4,14064556823478,15512.0,105398280,0,0,0,0,0,0,1,2026187516.0,0,0,0,0,0,0,0,1340073.0,0,0,0,0,0,28.0,0,0,186156,0,0,0,0,0
1240,2016-03-17T20:08:28.334Z,1458241850,1649,0,0,2678,1458245307,s0-r4,GigabitEthernet0/0/0/0,1950990,6973.0,687774,0,0,0,3,0,0,2,16819.0,0,0,0,0,0,0,0,26.0,0,0,0,0,0,15.0,0,0,1476,3,0,0,0,0
292,2016-03-17T20:08:15.982Z,1458194456,861,0,0,2483076823,1458245294,s0-r5,GigabitEthernet0/0/0/0,3754249852584,26468.0,38526247,0,0,0,3,0,0,2,1123859543.0,0,0,0,0,0,0,0,743357.0,0,0,0,0,0,148.0,0,0,166568,3,0,0,0,0
295,2016-03-17T20:08:15.982Z,1458194456,0,0,0,52208,1458245294,s0-r5,GigabitEthernet0/0/0/5,29979076,1123854522.0,3753439260850,0,0,0,3,0,0,2,17742.0,0,0,0,0,0,0,0,31.0,0,0,0,0,0,743291.0,0,0,2482435108,3,0,0,0,0
293,2016-03-17T20:08:15.982Z,1458194456,864,0,0,3010,1458245294,s0-r5,GigabitEthernet0/0/0/4,335210,0.0,164088,0,0,0,13,0,0,2,191.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.0,0,0,2221,53,0,0,0,0
295,2016-03-17T20:08:15.982Z,1458194456,864,0,0,6461,1458245294,s0-r5,GigabitEthernet0/0/0/3,593793,0.0,164483,0,0,0,3,0,0,2,4027.0,0,0,0,0,0,0,0,53.0,0,0,0,0,0,0.0,0,0,2225,53,0,0,0,0
4051,2016-03-17T20:08:32.855Z,1458063706,1757,0,0,25432,1458245309,s0-r1,GigabitEthernet0/0/0/4,3902393,0.0,2060105,0,0,0,50,0,0,2,0.0,0,0,0,0,0,0,21,0.0,0,0,0,0,0,0.0,0,0,25313,50,0,0,0,0
4053,2016-03-17T20:08:32.855Z,1458063706,4776,0,0,380375,1458245309,s0-r1,GigabitEthernet0/0/0/1,30565341,560.0,28303611,0,0,0,4,0,0,2,552.0,0,0,0,0,0,0,19,7.0,0,0,0,0,0,7.0,0,0,377500,4,0,0,0,0
17712,2016-03-17T20:08:54.963Z,1457449288,2084,0,0,580762,1458245328,s0-r3,GigabitEthernet0/0/0/0,137281895,1156964755.0,13658991016388,0,0,0,4,0,0,10,25395.0,0,0,0,0,0,0,884,134.0,0,0,0,0,0,765253.0,0,0,9034188745,4,0,0,0,0
281331,2016-03-17T20:08:54.963Z,1457449290,317390,0,0,667792,1458245328,s0-r3,GigabitEthernet0/0/0/1,389276766,10112.0,474853233,0,0,0,4,0,0,2,20960.0,0,0,0,0,0,0,887,85.0,0,0,0,0,0,77.0,0,0,1232409,4,0,0,0,0
292,2016-03-17T20:08:45.930Z,1458194456,861,0,0,2483815189,1458245324,s0-r5,GigabitEthernet0/0/0/0,3755366164159,25667.0,38551914,0,0,0,3,0,0,2,1116311575.0,0,0,0,0,0,0,0,738366.0,0,0,0,0,0,137.0,0,0,166705,3,0,0,0,0
295,2016-03-17T20:08:45.930Z,1458194456,0,0,0,52239,1458245324,s0-r5,GigabitEthernet0/0/0/5,29996818,1116306618.0,3754555567468,0,0,0,3,0,0,2,17742.0,0,0,0,0,0,0,0,31.0,0,0,0,0,0,738299.0,0,0,2483173407,3,0,0,0,0
295,2016-03-17T20:08:45.930Z,1458194456,867,0,0,6169,1458245324,s0-r5,GigabitEthernet0/0/0/2,510023,242.0,340172,0,0,0,3,0,0,2,304.0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,3.0,0,0,5308,3,0,0,0,0
295,2016-03-17T20:07:45.916Z,1458194456,0,0,0,52177,1458245264,s0-r5,GigabitEthernet0/0/0/5,29961334,1124560786.0,3752315406328,0,0,0,3,0,0,2,17784.0,0,0,0,0,0,0,0,32.0,0,0,0,0,0,743760.0,0,0,2481691817,3,0,0,0,0
293,2016-03-17T20:07:45.916Z,1458194456,863,0,0,3009,1458245264,s0-r5,GigabitEthernet0/0/0/4,335019,133.0,164088,0,0,0,23,0,0,2,191.0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,2.0,0,0,2221,23,0,0,0,0
80,2016-03-17T20:07:58.385Z,1458241850,0,0,0,3944,1458245277,s0-r4,GigabitEthernet0/0/0/2,1960726,1125583208.0,119391903900,0,0,0,4,0,0,1,17828.0,0,0,0,0,0,0,60,32.0,0,0,0,0,0,744439.0,0,0,78963762,4,0,0,0,0
4053,2016-03-17T20:09:32.853Z,1458063706,4778,0,0,19778,1458245369,s0-r1,GigabitEthernet0/0/0/2,3944263,0.0,1496932,0,0,0,11,0,0,2,196.0,0,0,0,0,0,0,19,1.0,0,0,0,0,0,0.0,0,0,16617,31,0,0,0,0
4054,2016-03-17T20:09:32.853Z,1458063706,4777,0,0,380379,1458245369,s0-r1,GigabitEthernet0/0/0/1,30565763,196.0,28303931,0,0,0,16,0,0,2,196.0,0,0,0,0,0,0,19,1.0,0,0,0,0,0,1.0,0,0,377503,6,0,0,0,0
17710,2016-03-17T20:09:33.774Z,1457449308,9110,0,0,40859,1458245366,s0-r6,GigabitEthernet0/0/0/5,25616267,264.0,42129971,0,0,0,6,0,0,68496,172.0,0,0,0,0,0,0,882,2.0,0,0,0,0,0,2.0,0,0,574861,6,0,0,0,0
17722,2016-03-17T20:09:33.775Z,1457449308,2084,0,0,431194,1458245366,s0-r6,GigabitEthernet0/0/0/1,182962859,1999.0,23017741,0,0,0,6,0,0,1,127.0,0,0,0,0,0,0,884,2.0,0,0,0,0,0,26.0,0,0,67992,0,0,0,0,0
2,2016-03-17T20:09:55.487Z,1458146084,1757,0,0,3144,1458245392,s0-r2,GigabitEthernet0/0/0/6,2489117,0.0,182,0,0,0,3893,0,0,1,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0.0,0,0,3,99295,0,0,0,0
1013,2016-03-17T20:09:55.502Z,1458064748,0,0,0,9306744425,1458245389,s0-r7,GigabitEthernet0/0/0/4,14071786645140,20220.0,105453394,0,0,0,0,0,0,1,2682588930.0,0,0,0,0,0,0,0,1774200.0,0,0,0,0,0,36.0,0,0,186253,0,0,0,0,0
17708,2016-03-17T20:09:24.890Z,1457449290,9106,0,0,9055666649,1458245358,s0-r3,GigabitEthernet0/0/0/4,13690335565398,22666.0,414261040,0,0,0,3,0,0,68611,1075512385.0,0,0,0,0,0,0,882,711370.0,0,0,0,0,0,90.0,0,0,1210668,3,0,0,0,0
2,2016-03-17T20:09:25.418Z,1458146084,1757,0,0,3144,1458245362,s0-r2,GigabitEthernet0/0/0/7,2489117,0.0,182,0,0,0,3863,0,0,1,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0.0,0,0,3,99265,0,0,0,0
2,2016-03-17T20:08:55.517Z,1458064748,1757,0,0,3147,1458245329,s0-r7,GigabitEthernet0/0/0/6,2489243,0.0,182,0,0,0,3829,0,0,1,0.0,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0.0,0,0,3,180569,0,0,0,0
4028,2016-03-17T20:08:55.517Z,1458064748,4758,0,0,13237,1458245329,s0-r7,GigabitEthernet0/0/0/1,3573442,60.0,1119318,0,0,0,23,0,0,1,264.0,0,0,0,0,0,0,20,2.0,0,0,0,0,0,1.0,0,0,10141,28,0,0,0,0
81,2016-03-17T20:08:58.333Z,1458241850,0,0,0,170833783,1458245337,s0-r4,GigabitEthernet0/0/0/5,258300398862,17860.0,1967214,0,0,0,3,0,0,1,2353518762.0,0,0,0,0,0,0,0,1556561.0,0,0,0,0,0,32.0,0,0,3583,3,0,0,0,0
0,2016-03-17T20:08:58.333Z,1458241869,0,0,0,0,1458245334,s0-r4,GigabitEthernet0/0/0/4.100,0,0.0,46,0,0,0,4294967295,0,0,1,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1,3468,0,0,0,0
4025,2016-03-17T20:09:25.573Z,1458064748,4764,0,0,13531,1458245359,s0-r7,GigabitEthernet0/0/0/3,3593515,269.0,1136457,0,0,0,8,0,0,1,245.0,0,0,0,0,0,0,20,2.0,0,0,0,0,0,2.0,0,0,10386,13,0,0,0,0
83,2016-03-17T20:09:28.410Z,1458241850,0,0,0,4049,1458245367,s0-r4,GigabitEthernet0/0/0/2,2015086,1132227242.0,122768436334,0,0,0,3,0,0,1,18291.0,0,0,0,0,0,0,60,37.0,0,0,0,0,0,748835.0,0,0,81196938,3,0,0,0,0
292,2016-03-17T20:09:45.971Z,1458194456,862,0,0,2485255062,1458245384,s0-r5,GigabitEthernet0/0/0/0,3757543056683,25451.0,38601849,0,0,0,3,0,0,2,1137896887.0,0,0,0,0,0,0,0,752642.0,0,0,0,0,0,134.0,0,0,166960,3,0,0,0,0
294,2016-03-17T20:09:45.971Z,1458194456,865,0,0,3013,1458245384,s0-r5,GigabitEthernet0/0/0/4,335547,251.0,164472,0,0,0,23,0,0,2,73.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,3.0,0,0,2226,8,0,0,0,0
17721,2016-03-17T20:09:03.798Z,1457449308,2084,0,0,431192,1458245336,s0-r6,GigabitEthernet0/0/0/1,182962732,3553.0,23015742,0,0,0,36,0,0,1,0.0,0,0,0,0,0,0,884,0.0,0,0,0,0,0,46.0,0,0,67966,0,0,0,0,0
17708,2016-03-17T20:10:54.896Z,1457449290,9111,0,0,27076,1458245447,s0-r3,GigabitEthernet0/0/0/5,5510566,382.0,6813468,0,0,0,28,0,0,66806,54.0,0,0,0,0,0,0,874,1.0,0,0,0,0,0,3.0,0,0,98709,13,0,0,0,0
17718,2016-03-17T20:10:54.896Z,1457449290,15346,0,0,425130,1458245447,s0-r3,GigabitEthernet0/0/0/3,35567305,10737.0,29039050,0,0,0,3,0,0,2,5739.0,0,0,0,0,0,0,882,78.0,0,0,0,0,0,145.0,0,0,346572,3,0,0,0,0
2223,2016-03-17T20:10:55.412Z,1458146084,3414,0,0,15195,1458245452,s0-r2,GigabitEthernet0/0/0/0,3452140,124.0,988596,0,0,0,0,0,0,2,108.0,0,0,0,0,0,0,2,2.0,0,0,0,0,0,2.0,0,0,12020,0,0,0,0,0
651,2016-03-17T20:10:55.413Z,1458146084,3412,0,0,278231,1458245452,s0-r2,GigabitEthernet0/0/0/4,73605141,1116898639.0,7528993223141,0,0,0,0,0,0,2,17818.0,0,0,0,0,0,0,2,31.0,0,0,0,0,0,738718.0,0,0,4979596334,0,0,0,0,0
2,2016-03-17T20:10:55.557Z,1458064748,1757,0,0,3147,1458245449,s0-r7,GigabitEthernet0/0/0/6,2489243,0.0,182,0,0,0,3949,0,0,1,0.0,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0.0,0,0,3,180689,0,0,0,0
1013,2016-03-17T20:10:55.557Z,1458064748,0,0,0,9309701579,1458245449,s0-r7,GigabitEthernet0/0/0/4,14076257860518,17742.0,105487066,0,0,0,0,0,0,1,2347513098.0,0,0,0,0,0,0,0,1552589.0,0,0,0,0,0,31.0,0,0,186311,0,0,0,0,0
17709,2016-03-17T20:10:24.902Z,1457449290,9107,0,0,9057134858,1458245417,s0-r3,GigabitEthernet0/0/0/4,13692555379707,20476.0,414303090,0,0,0,3,0,0,68611,1100241177.0,0,0,0,0,0,0,882,727706.0,0,0,0,0,0,67.0,0,0,1210815,3,0,0,0,0
511041,2016-03-17T20:10:24.902Z,1457449290,93497,0,0,1756106,1458245417,s0-r3,GigabitEthernet0/0/0/2,477012705,27263.0,489709774,0,0,0,3,0,0,2,16405.0,0,0,0,0,0,0,889,142.0,0,0,0,0,0,166.0,0,0,1756867,3,0,0,0,0
2,2016-03-17T20:10:25.409Z,1458146084,1757,0,0,3144,1458245422,s0-r2,GigabitEthernet0/0/0/6,2489117,0.0,182,0,0,0,3923,0,0,1,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0.0,0,0,3,99325,0,0,0,0
2219,2016-03-17T20:10:25.410Z,1458146084,3413,0,0,15187,1458245422,s0-r2,GigabitEthernet0/0/0/2,3451571,740.0,987752,0,0,0,0,0,0,2,410.0,0,0,0,0,0,0,2,7.0,0,0,0,0,0,9.0,0,0,12010,0,0,0,0,0
121681,2016-03-17T20:10:02.804Z,1458063706,24400,0,0,259269,1458245399,s0-r1,GigabitEthernet0/0/0/0,48905000,21002.0,123941745,0,0,0,0,0,0,2,8228.0,0,0,0,0,0,0,21,14.0,0,0,0,0,0,26.0,0,0,498936,0,0,0,0,0
4437,2016-03-17T20:10:03.885Z,1457449308,0,0,0,9515907,1458245396,s0-r6,GigabitEthernet0/0/0/0,13711606957,1121816304.0,13710705545856,0,0,0,0,0,0,1,17700.0,0,0,0,0,0,0,1,30.0,0,0,0,0,0,741942.0,0,0,9067949400,0,0,0,0,0
17716,2016-03-17T20:10:03.886Z,1457449308,9110,0,0,27627,1458245396,s0-r6,GigabitEthernet0/0/0/6,5543232,60.0,6829756,0,0,0,6,0,0,66846,73.0,0,0,0,0,0,0,878,1.0,0,0,0,0,0,1.0,0,0,98945,6,0,0,0,0
4055,2016-03-17T20:11:02.848Z,1458063706,1757,0,0,25449,1458245459,s0-r1,GigabitEthernet0/0/0/4,3903439,196.0,2061787,0,0,0,40,0,0,2,0.0,0,0,0,0,0,0,21,0.0,0,0,0,0,0,1.0,0,0,25333,24,0,0,0,0
4437,2016-03-17T20:11:03.788Z,1457449308,0,0,0,9515969,1458245456,s0-r6,GigabitEthernet0/0/0/0,13711642441,1124043522.0,13712944515540,0,0,0,0,0,0,1,17742.0,0,0,0,0,0,0,1,31.0,0,0,0,0,0,743416.0,0,0,9069430202,0,0,0,0,0
3,2016-03-17T20:11:03.788Z,1457449308,2084,0,0,4874,1458245456,s0-r6,GigabitEthernet0/0/0/7,3032368,0.0,252,0,0,0,3958,0,0,1,0.0,0,0,0,0,0,0,878,0.0,0,0,0,0,0,0.0,0,0,4,796124,0,0,0,0
17726,2016-03-17T20:11:03.791Z,1457449308,2084,0,0,34501,1458245456,s0-r6,GigabitEthernet0/0/0/2,5191340,191.0,4861301,0,0,0,36,0,0,1,0.0,0,0,0,0,0,0,884,0.0,0,0,0,0,0,1.0,0,0,44683,0,0,0,0,0
121699,2016-03-17T20:10:32.797Z,1458063706,24403,0,0,259280,1458245429,s0-r1,GigabitEthernet0/0/0/0,48908807,13477.0,123955222,0,0,0,6,0,0,2,3807.0,0,0,0,0,0,0,21,11.0,0,0,0,0,0,20.0,0,0,498956,6,0,0,0,0
4054,2016-03-17T20:10:32.798Z,1458063706,4779,0,0,19788,1458245429,s0-r1,GigabitEthernet0/0/0/2,3945041,308.0,1497616,0,0,0,10,0,0,2,592.0,0,0,0,0,0,0,19,7.0,0,0,0,0,0,5.0,0,0,16626,10,0,0,0,0
17717,2016-03-17T20:10:33.794Z,1457449308,9111,0,0,27630,1458245426,s0-r6,GigabitEthernet0/0/0/6,5543600,264.0,6830020,0,0,0,6,0,0,66846,368.0,0,0,0,0,0,0,878,3.0,0,0,0,0,0,2.0,0,0,98947,6,0,0,0,0
296,2016-03-17T20:10:45.928Z,1458194456,0,0,0,52363,1458245444,s0-r5,GigabitEthernet0/0/0/5,30067786,1119628600.0,3758972691290,0,0,0,3,0,0,2,17742.0,0,0,0,0,0,0,0,31.0,0,0,0,0,0,740497.0,0,0,2486094790,3,0,0,0,0
295,2016-03-17T20:10:45.929Z,1458194456,869,0,0,6186,1458245444,s0-r5,GigabitEthernet0/0/0/2,511353,302.0,341024,0,0,0,3,0,0,2,498.0,0,0,0,0,0,0,0,6.0,0,0,0,0,0,5.0,0,0,5322,8,0,0,0,0
2494,2016-03-17T20:10:28.334Z,1458241850,471,0,0,1265,1458245427,s0-r4,GigabitEthernet0/0/0/4,688339,16524.0,1988743,0,0,0,2,0,0,1,5074.0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,22.0,0,0,2495,2,0,0,0,0
295,2016-03-17T20:11:15.973Z,1458194456,869,0,0,6186,1458245474,s0-r5,GigabitEthernet0/0/0/2,511353,0.0,341024,0,0,0,33,0,0,2,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,5322,38,0,0,0,0
17712,2016-03-17T20:11:54.882Z,1457449290,9109,0,0,9059387582,1458245508,s0-r3,GigabitEthernet0/0/0/4,13695961238355,22810.0,414371148,0,0,0,2,0,0,68611,1144264837.0,0,0,0,0,0,0,882,756844.0,0,0,0,0,0,90.0,0,0,1211095,2,0,0,0,0
